ID,Journal Name,ISSNs,Q14,Q18
3a3f305b4d2a4bb2afb6a6723bdf6468,Journal of Vaccines,"2090-7990, 2090-7974",False,False
3a5f383e187f49c38c23739f41b68247,Genetic Testing,"1090-6576, 1557-7473",False,False
3a665e933b3d452d93f5869460230537,"Samples : Notizen, Projekte und Kurzbeiträge zur Popularmusikforschung",1612-8001,False,False
3a8d719e7ca84ac9b202094765a88fcf,Agronomía Mesoamericana,1659-1321,False,False
3a8e9d52e7e840548debcab021594cdd,Nephron Experimental Nephrology,1660-2129,False,False
3aad5eed5c5747b58c0f00b845fc1581,ConScientiae Saúde,"1677-1028, 1983-9324",False,False
3ae3d85450f74e17bac082800040127c,Bangladesh Journal of Pharmacology,XXXX-XXXX,False,False
3af4faaa25404fdfbc64b58b884f38d3,COMPUSOFT: International Journal of Advanced Computer Technology,2320-0790,False,False
3b05b29fe2dc4617b049b0678ca57316,Jurnal Biologi el-Hayah,2086-0064,False,False
3b0814ea72a7415089c0845fc1963fc8,Der Pharmacia Lettre,0975-5071,False,False
3b4fd0623c3a47a0976530ec54cd64c2,"Ciencia, Docencia y Tecnología","1851-1716, 0327-5566",False,False
3b7e48f30f764ebdb1c46f1d28583b7f,Child Health and Education : An Interdisciplinary Journal,1911-7558,False,False
3b996d124e784eb29c143f474a964da5,Psychology Science,1614-9947,False,False
3bb0c67cfce84d38a98394eaf90c8b1d,Journal for the Education of the Young Scientist and Giftedness,2147-9518,False,False
3bc1c87415544eeebce50915d5327ab4,Lecture Notes on Software Engineering,2301-3559,False,False
3bc22ba32e4b4c2489e420d69ad6e226,Journal of Tumor,1819-6187,False,False
3bde2ad76a5341248d07d9500efcb66a,Journal of Social Sciences,1549-3652,False,False
3c0bf6eb0e304adf98c7669ec0ee0442,Research in Arabic Language and Literature,"2322-4649, 2008-6466",False,False
3c1c2bb5c9f04de5bac2c30ed0e5fef1,Campo-Território : Revista de Geografia Agrária,1809-6271,False,False
3c342ba2c1624c6188a2102acdbebb96,Journal of ecology,"1365-2745, 0022-0477",False,False
3c4c02b204ab48d28dd1a76e5164f5a3,International Proceedings of Computer Science and Information Technology,2010-460X,False,False
3c57759b6a494e929148d47333bbbc05,The Journal of Ecocriticism,1916-1549,False,False
3c9c627b5a144f2ca012c3d91655adc3,International Journal of Electronics Communication and Computer Engineering,"2278-4209, 2249-071X",False,False
3ccca34688a141faae1de7a55cf60b8c,Human Affairs,"1337-401X, 1210-3055",False,False
3d005dea7fb04524aeaca459f11c88fc,Thirdspace : a Journal of Feminist Theory & Culture,1499-8513,False,False
3d026a3d7ddc4e4aa18e87d14e74e196,"Forensische Psychiatrie, Psychologie, Kriminologie","1862-7072, 1862-7080",False,False
3d06914577164ed4854f79c225ff59c2,Çocuk Sağlığı ve Hastalıkları Dergisi,0010-0161,False,False
3d23d46c513848cebdf3e9a1b3400aff,International Journal of Engineering Research,2319-6890,False,False
3d2d83cf0f6b4ca595ff675e6c692049,Humanist Studies & the Digital Age,2158-3846,False,False
3dcd6f9f1b814cd7a9d19ceef6eac8fc,Revista Geografica Venezolana,1012-1617,False,False
3e07986f1af6494fbb1c58d23e7dc89d,Tobacco control,"0964-4563, 1468-3318",False,False
3e37517eb161484ca375e65586748bac,Indo American Journal of Pharmaceutical Research,2231-6876,False,False
3e44ebb589bf45ccaff380b96f111b3c,British Postgraduate Musicology,1460-9231,False,False
3e473bf761cb4ba89cf1b1741d8f512d,Enhancing the Learner Experience in Higher Education,2041-3122,False,False
3e6bb3d3d17e419591e281e8f3253209,Argos (Caracas),0254-1637,False,False
3e90e0310f7f40f9ad3debb4b42877bf,Relatórios de Pesquisa em Engenharia de Produção,1678-2399,False,False
3ea7a14f250e4446a4e97d463538542f,Bioagro,1316-3361,False,False
3ef21202639348a696571145a1b228be,International Journal of Aquatic Biology,2322-5270,False,False
3f565c647df84c198eba6e615d1a2a1c,Revista Economică,1582-6260,False,False
3f909d8dfd0a4778ad7dc100f42c25da,Twentieth Century British History,"1477-4674, 0955-2359",False,False
3f953f366e3644d0a7e7b0d0f60244a4,Pharmacie Globale : International Journal of Comprehensive Pharmacy,0976-8157,False,False
3f9cd33c44374ed085aaa9d07beecce3,Journal of Pedagogic Development,"2047-3257, 2047-3265",False,False
3fc8be5ddcbf4ee3b14491c7030e1c26,Techné : Research in Philosophy and Technology,1091-8264,False,False
40159ac71fc648868ebc5240d065a67c,Cancerología : Revista del Instituto Nacional de Cancerología,1870-4573,False,False
403fb7685a1a485b9336b9cb2942d7d9,Forum Geometricorum : a Journal on Classical Euclidean Geometry,1534-1178,False,False
408cc3f26632469997735e6d7a50e13c,Asian Journal of Agriculture and Rural Development ,"2224-4433, 2304-1455",False,False
40b8946579504d91825b532b086e3956,Oncologie,"1292-3818, 1765-2839",False,False
40d207deac514940b233560878f0e20e,Middle East Studies,2109-9618,False,False
40d35e6a56284657aabfc080b6ba7763,Espéculo : Revista de Estudios Literarios,1139-3637,False,False
40deeed27f2c4eeca54a39bf3e1433fd,Journal of Applied Phytotechnology in Environmental Sanitation,"2088-6616, 2088-6586",False,False
40e0586c0a4a47cbb78fca267a7e1a4c,Diffusion Fundamentals,1862-4138,False,False
40e273f086df45f59479782bf941bc31,RaeL : Revista Electrónica de Lingüística Aplicada,1885-9089,False,False
40e80d2a768c49f19d2ebc82ac4c813c,Journal of Computer Science & Systems Biology,0974-7230,False,False
40e8310a74ff4e0fb231b5f47ed1f2e1,Bulletin of University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca: Food Science and Technology,"2344-5300, 2344-2344",False,False
40f8f248f1fb42dc98b62049a161a1cc,JUNG: the e-Journal of the Jungian Society for Scholarly Study,1715-7978,False,False
415f7e2585db4fe9b7414e83ddcebe20,Indian Journal of Pharmaceutical and Biological Research,2320-9267,False,False
420c88941bc74bac911c6bd0ac072b76,Nonsite.org,2164-1668,False,False
421cb86e864b47fa9cc6016c7777140e,Journal of Fractional Calculus and Applications,"2090-584X, 2090-5858",False,False
424987a8873a44f7b228dfabee6fce17,Turkish Journal of Chemistry,"1300-0527, 1303-6130",False,False
425f3aba404f4ff4a70d295bc1c36dbd,Arena : Journal of Physical Activities,2285-830X,False,False
426a15c515ab41f4947ce89bc195fdd1,Fetal and Pediatric Pathology,"1551-3823, 1551-3815",False,False
428c099e65ac4d3bb8072e45936f8f7d,Boletim do Museu Paraense Emílio Goeldi : Ciências Naturais,1981-8114,False,False
429d4a3c64614c819f0fca8839aeecdc,International Journal of Electronics and Computer Science Engineering,2277-1956,False,False
429e7cbf7cf243dfb2d7ca78a629a63a,Molecular Nutrition & Food Research,"1613-4133, 1613-4125",False,False
42ae533d648f4b789c20ed6fb5ee46b5,Duke Journal of Gender Law & Policy,1090-1043,False,False
42e08baada354af98036eaf86171c277,Salud Mental,0185-3325,False,False
42e857e4adae4a0b8e5b3e88b1ad8945,Historia Caribe,"2322-6889, 0122-8803",False,False
42ea3b7267b94d60ab398443e1d24796,Pharmacognosy Magazine,"0973-1296, 0976-4062",False,False
42ff4a37695c476cbf150d30db9d0ce0,Medical Immunology,1476-9433,False,False
439667bf5639424194a2020bd6e6a48a,Revista Pădurilor,"1583-7890, 2067-1962",False,False
43b41f9ab34f410d9105482d535b25a9,World Journal of Gastroenterology,"2219-2840, 1007-9327",False,False
43bb08a5f3644d9bb9a415d7535e2d1a,Cellular Therapy and Transplantation,"1866-8836, 1867-416X",False,False
43da3a3dd46746b4a4b68e19e2725edf,Arquivística.net,1808-4826,False,False
43e09fe822b940f1b57a73603c3f3875,Journal of Education in New Century,"2372-6539, 2330-9121",False,False
43f03779296141f3b80aef7a1a83c066,Revista Venezolana de Oncologìa,0798-0582,False,False
43f36045a5f04a93bcb7e5da1c081d4f,Progress In Electromagnetics Research B,1937-6472,False,False
441a4b9dc6fd4783b524c63feb8c5969,Cancer Therapy,"1543-9135, 1543-9143",False,False
44251ba70b2945eeb475219d3866e750,World Journal of Stem Cells,1948-0210,False,False
4436b6ae324342a3b1fb56ebccac948a,Theoretical Economics Letters,"2162-2078, 2162-2086",False,False
446c016fe3244c4ca3c0a2fc5b4f2e04,Revista do Curso de Direito da UNIABEU,2236-7942,False,False
451237a7532c45808a4720e68576f8ce,International Journal of Methods in Psychiatric Research,"1557-0657, 1049-8931",False,False
452113a0fdba473f9a9f378ed0e1fcb0,Cancer and Clinical Oncology,"1927-4866, 1927-4858",False,False
452df3f88bbc4b2880e924ed5accb58e,Australasian Journal of Educational Technology,1449-5554,False,False
45368c9713884340b65a185e672cc329,AHEA : e-Journal of the American Hungarian Educators' Association ,1936-8879,False,False
4542e79151894904a58f92f004598d71,Salud Uninorte,"2011-7531, 0120-5552",False,False
45816635ca8c4fa1835a0505a3be5e46,REVER : Revista de Estudos da Religião,1677-1222,False,False
459d713a0ff94ef5ae3dc7cac44ed5a8,Journal for Critical Animal Studies,1948-352X,False,False
45bc23c828354fe7a5b7b7e88b85f5a8,Internal Auditing and Risk Management,2065-8168,False,False
461526d5e3b34d669a8746f63ff8645a,Pan-American Journal of Aquatic Sciences,1809-9009,False,False
4654249ffad044c59aa86312c33ccd95,World Journal of Nano Science and Engineering,"2161-4962, 2161-4954",False,False
4683710371464b628a686bf8a25cebf3,Nordic Journal of Science and Technology Studies,1894-4647,False,False
4693e91903244c4aac9db9a6ebfec303,Verhaltenstherapie,1016-6262,False,False
46d02d35b51b449492806a2b06cd65b0,The Knowledge Tree: an e-Journal of Learning Innovation,1448-2673,False,False
46fede0925124030ba4e67591a393749,"Nucleosides, Nucleotides & Nucleic Acids","1525-7770, 1532-2335",False,False
473c75247ef345bb8c11b377031e0169,Journal of Ecological Engineering,2299-8993,False,False
47434a06cd4d4cd390580f187079dcc1,Revista da Faculdade de Letras : Línguas e Literaturas,0871-1682,False,False
4754b3a642f5447587a5b1924472da9c,Journal of Local and Global Health Perspectives,2225-9228,False,False
475e7f2371ed485a9f3e29bbe10b11f2,Journal of Equine Science,"1347-7501, 1340-3516",False,False
47a35db8e8ca4e14b2fa0b8e4cb2a931,Neophilologus,"0028-2677, 1572-8668",False,False
47fb7993b3ad40e48f66ad61c2d6099a,FULGOR : Flinders University Languages Group Online Review,1446-9219,False,False
47ff9ce690294c9cb029dbe045142e14,E-journal of Reservoir Engineering,1715-4677,False,False
48827d2bf4dd47879630093346914cb8,International Journal of Rural Law and Policy,1839-745X,False,False
48a971f2593f45b182e907a77f633ede,International Journal of Pharmaceutical Sciences and Research,0975-8232,False,False
48dac161eb2447acae74eb0c13717176,Hospital Pharmacist,1352-7967,False,False
48dc587f92444c20a64d104ff5a836f2,Journal of Inorganic Materials,1000-324X,False,False
494686ad501342ffaa3ba10aa0252bdf,Journal of Entomology and Zoology Studies,2320-7078,False,False
4973eef9a51140f3b01dd70565ee2c31,Research in Higher Education,"0361-0365, 1573-188X",False,False
49777c3ec7e3429293cc0c8870d62c2a,Global change biology.,"1365-2486, 1354-1013",False,False
49a2d98e622a4079be1e2e9ac9618f45,Foro Pediátrico,"1885-2483, 1885-2491",False,False
49b4c717b853423282addfa141dd10a8,International Journal of Biomedical Research,0976-9633,False,False
49d0638005554f28ba2ebeb51162abc4,Micronesian Journal of the Humanities and Social Sciences,1449-7336,False,False
4a2a8b25d33e40738a1d941743f1a900,Revista de Educación en Biología,"2344-9225, 0329-5192",False,False
4a2d800fc7294eb190e1d901a364a8ef,International Journal of Information Technology,"1304-239X, 1305-2403",False,False
4a319812ac1140e18a6e713113fdd8b0,Archivos de Medicina Veterinaria,"0301-732X, 0717-6201",False,False
4a62fdf9ee71457c8f9be804876bdbeb,Immunology and Immunogenetics Insights,1178-6345,False,False
4aeeaf37192f4c1cb947ddc583a8653a,International Journal of Physical Sciences,1992-1950,False,False
4affd8f01326428f91f58cceddb3ad6f,Indian Journal of Physical Medicine and Rehabilitation,0973-2209,False,False
4b1a19e2b16e4ce8a5ca6c4c89560af8,Spectroscopy Letters,"1532-2289, 0038-7010",False,False
4b1a485100aa4666beafa9118b1b744f,Dio : The International Journal of Scientific History,1099-5757,False,False
4b3aeb3cfd7d4addb47fa8bcb072264a,Asian Journal of Business and Management Sciences,2047-2528,False,False
4b488d006df44d688ef4569300ec4101,Comparative Law Review,"2038-8993, 2038-8985",False,False
4b4d3f8ca9db42b98e967c7fcee9a5a7,SportLogia,"1986-6119, 1986-6089",False,False
4bae3d78885b40d0be27fa3304e03007,Ambient Science,"2348-8980, 2348-5191",False,False
4bb3d74b612f403f96a0ace2d4764c2e,Estudos e Pesquisas em Psicologia,"1808-4281, 1676-3041",False,False
4c2243281aaa47c6af5d5d692b807047,Journal of Molecular Biology Research,"1925-430X, 1925-4318",False,False
4c2a140977cf48459878d5bbd82362a9,BANTAO Journal,1312-2517,False,False
4c468087d7bf49549e4be7e928b39f28,Eesti Haridusteaduste Ajakiri,2346-562X,False,False
4c65e572a33846b29c342076d6b145b0,Indian Journal of Public Health,XXXX-XXXX,False,False
4c84cc09ceb14b519eb9d6307443b415,Revista de la Facultad de Ciencias Sociales y Jurídicas,1886-6611,False,False
4c8adb9040f948239087414dae9dcba8,Mathematical Population Studies,"0889-8480, 1547-724X",False,False
4ca8a63f57014f029af3c128907778d4,Journal of asthma,"0277-0903, 1532-4303",False,False
4ce33c03387b42fc95897d521a66df45,Horizons,1487-7090,False,False
4d6b4f52ece14517bb8ed637fa9e3aa3,Psychological Sciences ,2072-8514,False,False
4df543a4b7e5424f90ba98870a88f6aa,Ecography : pattern and diversity in ecology,"1600-0587, 0906-7590",False,False
4e08bae42ce24fef8e9e78108ce054df,The Journal of Supercomputing,"1573-0484, 0920-8542",False,False
4e2e954869324ce5a17efcc49bfc3310,COEPTUM,1856-9706,False,False
4e365116e66a46b3897fa938e7890056,Organometallics,"0276-7333, 1520-6041",False,False
4e3aa3b7f07b404db47e3afb4aa00914,African Journal of Agricultural Research,1991-637X,False,False
4e44608d6a784e8f990d69e4627dc54f,Top (Madrid) ,"1863-8279, 1134-5764",False,False
4e4cc0e662e3455986d002330a945871,"Law, Democracy & Development ",2077-4907,False,False
4e5c591e3cc74750954d480d8218db89,Atmospheric and Climate Sciences,"2160-0414, 2160-0422",False,False
4e738ec231fb4418b5aff3f8639ab4ac,Emergency,"2345-4563, 2345-4571",False,False
4e80c8ebd2a448559a8ab10e458ad749,Medicina Hospitalaria,2007-5626,False,False
4f5228ba5b4646ad8e965823b9d241a9,Balkan Journal of Electrical & Computer Engineering,2147-284X,False,False
4f7493ed14b44a55aa957870fc201703,Physical review. C,"0556-2813, 1089-490X",False,False
4f812ca1121f494b9b03c5702c5175bf,Roczniki Socjologii Morskiej,0860-6552,False,False
4f9d54b9e0d7447d9b4e786008eb3f82,Revista Mexicana de Ciencias Pecuarias,2007-1124,False,False
4fc75bb12bb546ce99fabf0a6f4dc509,Revista de Enfermagem UFPE On Line,1981-8963,False,False
4fd30e2ce5914a2498b297cc736321ce,European neurology.,0014-3022,False,False
4fe26b39e7bf4a9aa5547381e134e852,Technológia vzdelávania,"1338-1202, 1335-003X",False,False
505a76cc29dd490eb21651de2956bd16,Revista Catalana d'Ornitologia,1697-4697,False,False
506ba03b37184007b98bd19d61376d70,Technologies de Laboratoire,1114-9981,False,False
50879d01b7b54acab1722178b6017417,International Journal of Smart Grid and Clean Energy,2315-4462,False,False
50b494579f1343b0a2d42934455d26a5,PsykTestBarn,1893-9910,False,False
50e181bdfcd94b678b2052d12abc6d3d,International Journal of Digital Accounting Research,1577-8517,False,False
510bcb9a467f4dec80a0321bd7e4fcbb,Scientific Journal of Pure and Applied Sciences,2322-2956,False,False
511c3034157d4102a89343b73f0c7847,Nova Biotechnologica et Chimica,1338-6905,False,False
518b1a50e87b48fd9c81a3beba8c2209,Neuroepidemiology,0251-5350,False,False
519584c6aa864887bc1008e5d9032b0a,Listy Cukrovarnicke a Reparske,"1805-9708, 1210-3306",False,False
51bb9a7e97864f1cbf882bea7c6d3f9e,Geografia : Malaysian Journal of Society and Space,2180-2491,False,False
51c44844a670424cb84b553f66fe2ee4,Topoi (Dordrecht) ,"1572-8749, 0167-7411",False,False
51e717a9c59c44ddb400752b5b5dfa76,Journal of Sports Engineering and Technology,1754-3371,False,False
52943442a66d4bfe856e47f0777d4d07,Journal of Histology,"2314-6028, 2356-7430",False,False
5296e22e578844ef9347c270e07f85e8,Pediatric Cardiology,"1432-1971, 0172-0643",False,False
52e30d71ba884029a51216fd8565ae50,International Journal of Advancements in Technology,0976-4860,False,False
532c95095a3b4ffa8a60ee129214c7d9,Confines de Relaciones Internacionales y Ciencia Política,1870-3569,False,False
537da0a631504818aa430626b682316b,Human Figurations: Long-term Perspectives on the Human Condition,2166-6644,False,False
538503b383a74b07bbcf1d8c117554d9,Journal of Nonlinear Dynamics,"2314-6893, 2356-7503",False,False
53a4d23394b340589dcd1daeac288562,Journal of Child Language Acquisition and Development,2148-1997,False,False
53b38e29fdf9489d8f7647be611b433e,Contribuciones a las Ciencias Sociales,1988-7833,False,False
53cc6b6a04ab4e1ca641a17a21acf809,RCO : Revista de Contabilidade e Organizações,1982-6486,False,False
53d853fc8337441791e1f70882592db7,People's Journal of Scientific Research,0974-6358,False,False
53eb50dcf1cf432d9dcbb0a563323f16,BOFIT Discussion Papers,"1456-5889, 1456-4564",False,False
5432b872ed534100806ee270b3bd437c,Biofilms,"1479-0513, 1479-0505",False,False
544eacf4c2e147d287923aec1e353960,Estudos de Biologia : Ambiente e Diversidade,"1980-590X, 0102-2067",False,False
546e6a5c78344571b07f160f37c6e01d,Journal of Information Technology Education: Innovations in Practice,"2165-3151, 2165-316X",False,False
54c66fea169f45c780ea93a87c624bb8,European journal of immunology.,"0014-2980, 1521-4141",False,False
54c77f0e9c374453ace0a0d1f0696153,"Tierra Tropical : Sostenibilidad, Ambiente y Sociedad",1659-2751,False,False
54cd265edaff4f6d81eab25aa48c5fa1,Reumatologia,"2084-9834, 0034-6233",False,False
5501007a3e4c466bb3d7158f091a4e9a,International Education Studies,"1913-9020, 1913-9039",False,False
553504e8ffd54d2698549ebefa2f216c,Mycorrhiza (Berlin) ,"1432-1890, 0940-6360",False,False
554fb4f57776468685ec46c54fbd0d9b,Colombia Médica,"1657-9534, 0120-8322",False,False
5582829ec361459e8d719382ca5dad3f,Journal of Applied Biosciences,1997-5902,False,False
5599d64734f0453991ba209d7f5b2c8f,Revista Internacional de Estudios de Derecho Procesal y Arbitraje,1989-3892,False,False
